id,latitude,longitude,population,capacity
474415,8.43201,-13.2782,6,6
343345,8.33702,-12.6459,3,3
343346,8.98862,-12.6284,3,3
474419,8.47245,-13.253,5,5
343349,8.46939,-13.2398,7,7
343350,7.74201,-11.5597,6,6
474426,8.48354,-13.2353,6,6
605506,8.4776,-13.2447,3,3
343367,7.71383,-11.6974,11,11
605512,7.86962,-11.1905,6,6
212301,9.00763,-11.9763,7,7
867662,8.67618,-12.5044,6,6
229660,8.25767,-12.4745,1,1
474457,8.48731,-13.2491,4,4
474458,9.11613,-12.0065,5,5
474459,7.29518,-11.9621,9,9
474460,8.19459,-12.4423,5,5
474461,8.23724,-12.083,7,7
736610,8.47264,-13.2696,1,1
515985,8.01685,-11.8455,7,7
845058,9.55208,-11.935,6,6
474478,7.59539,-11.3031,5,5
778131,7.33247,-11.6918,6,6
253845,8.48672,-13.2203,2,2
736640,7.61486,-11.4487,6,6
212353,8.3348,-10.3815,6,6
212354,7.24947,-11.8988,8,8
212355,8.49105,-13.2421,10,10
212356,7.72979,-12.646,3,3
212357,8.47606,-13.2495,7,7
212358,8.30039,-11.1727,4,4
212359,8.37997,-12.4532,3,3
212360,7.11395,-11.4108,9,9
212361,9.15701,-12.2528,8,8
212366,7.55506,-11.5583,8,8
212367,7.93043,-10.8761,10,10
212368,7.9863,-10.841,5,5
212369,8.5894,-11.2095,16,16
212370,9.06462,-12.8319,4,4
736659,9.70473,-11.6015,5,5
736660,7.86092,-11.1983,4,4
736661,9.11798,-10.7641,3,3
736662,8.47574,-13.2676,1,1
736663,7.97467,-11.7377,13,13
736664,8.47541,-13.2438,3,3
736665,7.94181,-11.7902,5,5
736666,9.39208,-12.6626,8,8
736667,8.70229,-11.4877,7,7
736668,9.74005,-12.3172,3,3
736669,8.23844,-12.8516,3,3
736670,8.0703,-11.2352,8,8
712603,8.32284,-11.8895,6,6
210161,8.96414,-11.1599,6,6
910528,8.25888,-10.6249,6,6
998836,7.97376,-11.7596,411,999999999
998837,8.44685,-11.7615,449,999999999
867766,7.35352,-12.2181,8,8
998839,8.97588,-12.7668,380,999999999
998840,8.316,-13.0514,493,999999999
81339,9.5296,-12.2589,2,2
81340,8.85299,-12.6257,6,6
343488,7.83312,-11.1214,5,5
605633,8.67541,-12.5377,11,11
426067,8.49859,-13.2645,3,3
212422,8.22334,-12.6756,3,3
212427,9.04097,-12.4089,5,5
212428,9.30615,-12.4921,4,4
212430,8.64585,-10.9702,10,10
736722,8.32716,-11.0278,4,4
867799,8.4981,-10.7232,2,2
867800,7.81898,-11.0584,5,5
843684,7.25442,-12.0,9,9
736730,9.09021,-12.637,1,1
212449,7.34818,-11.8266,5,5
81378,7.76925,-12.7285,7,7
81379,7.88077,-11.4176,6,6
81380,9.14236,-12.7618,7,7
81381,8.40286,-11.9336,4,4
212476,9.16621,-12.7311,7,7
212477,7.58711,-11.5003,9,9
212478,8.93364,-10.5883,5,5
212479,7.31248,-11.3135,4,4
212480,8.78021,-12.7995,5,5
212485,8.05685,-12.7752,4,4
605702,9.53567,-12.484,3,3
998919,8.29303,-10.5311,421,999999999
998920,8.64852,-10.9713,37,999999999
343562,7.44252,-12.3271,3,3
736779,7.15975,-11.5906,8,8
736780,8.54695,-12.1151,4,4
474642,9.46097,-11.6226,9,9
81427,8.84699,-12.7952,7,7
81428,8.72814,-10.849,11,11
81429,8.69988,-12.9365,4,4
81430,8.48794,-13.2132,5,5
998946,8.47942,-13.2662,95,999999999
605731,7.85875,-11.1789,3,3
605732,8.99622,-12.6551,6,6
605733,8.15534,-11.1748,4,4
605734,8.59677,-11.6496,9,9
605735,8.47407,-13.2281,7,7
212520,8.40434,-13.1459,11,11
212521,8.64749,-10.9773,3,3
212522,9.11056,-10.7435,5,5
212523,9.05882,-12.6718,5,5
212524,8.39182,-10.379,7,7
212525,9.97978,-11.4992,13,13
212526,8.49049,-13.2263,4,4
212527,8.47147,-13.2572,6,6
212528,7.96034,-12.0838,6,6
212529,7.0123,-11.4478,4,4
212530,7.95802,-11.7177,8,8
897439,9.24625,-12.6959,3,3
494175,8.48637,-13.2665,2,2
736832,7.62351,-11.725,10,10
343623,8.32662,-13.074,2,2
343624,7.92248,-12.1024,3,3
343625,8.18575,-11.348,10,10
343626,8.42852,-13.2711,5,5
343627,8.2302,-12.68,7,7
343628,8.21393,-11.151,4,4
343629,7.46399,-11.6016,3,3
343630,7.30381,-11.1953,6,6
212566,8.59899,-12.4222,5,5
212567,7.73835,-11.7034,7,7
212568,7.98904,-10.84,6,6
212569,9.35764,-12.3122,8,8
212570,9.3722,-12.4785,7,7
212572,7.97248,-11.7361,4,4
736861,8.1634,-12.432,3,3
212575,8.9274,-13.1445,6,6
736866,8.66173,-11.696,10,10
887398,8.31186,-10.4886,6,6
736870,9.25675,-12.5383,1,1
212585,7.6358,-12.2992,7,7
212586,8.23944,-12.5369,7,7
212587,8.48139,-13.2634,5,5
212588,8.64129,-10.9788,5,5
212589,9.25504,-11.9605,7,7
212590,9.28256,-11.7727,4,4
867960,8.02531,-10.7742,9,9
474751,9.79046,-11.7168,1,1
474754,8.49415,-13.2912,5,5
690795,7.08443,-11.344,10,10
474757,8.77159,-11.8824,8,8
690796,7.25328,-11.4073,6,6
690797,7.99555,-10.95,4,4
653029,8.67507,-12.5267,3,3
867988,8.32385,-12.2209,2,2
690798,8.82797,-13.0978,7,7
867990,8.47973,-13.2291,4,4
81559,8.89708,-12.0466,4,4
81560,8.46149,-13.2543,5,5
81561,8.51579,-11.8824,6,6
81562,9.78027,-12.036,8,8
81563,9.44644,-12.4098,11,11
81564,9.1269,-12.3005,2,2
81565,8.4905,-13.234,4,4
81566,7.31178,-11.6324,8,8
81567,9.03014,-11.4305,1,1
81568,8.46509,-10.3834,6,6
81569,8.30549,-11.7832,8,8
81570,7.80061,-11.3866,5,5
81572,9.18895,-12.6616,7,7
343717,8.76816,-12.7763,5,5
996640,9.06509,-12.5748,27,999999999
605893,8.21181,-11.0697,6,6
537890,8.57035,-13.1603,4,4
343763,8.47388,-13.2524,10,10
81639,8.47148,-13.2308,9,9
81640,7.963,-11.7484,5,5
81641,8.59169,-11.4082,12,12
81642,7.32124,-11.5839,4,4
81643,9.45406,-11.9616,6,6
81644,7.98828,-11.3068,5,5
81645,7.71842,-12.6725,11,11
81646,8.99066,-12.6379,4,4
81647,8.47746,-13.2568,8,8
81648,8.48981,-13.2276,8,8
81649,7.6084,-12.1443,5,5
81650,7.6939,-11.3794,7,7
212724,7.34197,-11.6377,4,4
605946,7.8095,-11.1362,6,6
958549,8.78379,-12.71,3,3
581589,8.63473,-10.9813,9,9
581590,9.39083,-11.8763,4,4
737032,8.47324,-13.252,3,3
81673,7.75005,-12.2327,7,7
581591,7.85939,-10.7252,1,1
253913,8.48007,-13.2213,7,7
605980,8.48274,-13.2392,8,8
605983,8.55265,-10.703,7,7
605984,7.98111,-10.9577,4,4
737060,8.73191,-12.3549,7,7
605990,9.05937,-12.2124,6,6
902248,8.16771,-12.1891,2,2
212784,8.59873,-11.0764,8,8
474929,8.48652,-13.2302,5,5
474930,7.38868,-11.2787,4,4
474931,9.28227,-11.3531,7,7
343860,7.59792,-11.2824,7,7
343862,9.23311,-11.2389,4,4
606007,7.49634,-11.2165,7,7
606008,8.87487,-12.6965,4,4
606009,8.69466,-11.0781,13,13
606010,8.46,-13.27,3,3
606012,8.51509,-11.809,1,1
606014,8.47779,-13.2409,7,7
606015,7.26771,-11.2623,6,6
606016,8.69996,-11.2521,4,4
606017,8.44682,-12.8695,4,4
606018,8.20846,-11.0606,6,6
606019,8.6465,-10.974,4,4
606020,8.49044,-13.2099,6,6
737094,8.74855,-12.9854,10,10
343880,8.17997,-12.5096,4,4
836345,7.94486,-11.7566,6,6
673549,8.37822,-11.5986,11,11
343916,9.18883,-11.7856,2,2
343917,8.62381,-10.717,3,3
343918,8.46857,-12.1357,5,5
343919,8.49117,-13.2359,7,7
343920,7.3576,-11.6859,7,7
868210,8.43898,-12.718,1,1
875627,9.35477,-11.337,4,4
81787,8.15245,-11.33,6,6
570111,7.87837,-11.1909,7,7
343939,8.06509,-11.7179,5,5
343941,8.17496,-11.327,8,8
343942,9.37972,-12.6315,4,4
81801,8.48363,-13.2435,8,8
343947,7.96956,-11.7397,5,5
343948,8.48189,-13.2577,6,6
343949,8.37355,-12.1051,8,8
475022,8.65,-12.8625,6,6
343951,8.67259,-12.5671,9,9
475024,8.47225,-13.2602,3,3
475025,8.87677,-12.0528,5,5
475026,8.39684,-13.264,3,3
475027,9.14162,-11.5134,4,4
475028,8.48937,-13.2124,4,4
475029,8.44396,-12.8687,3,3
475030,8.67553,-12.403,2,2
968589,7.71956,-11.4356,3,3
343972,7.8137,-12.1062,6,6
343974,9.88081,-11.9035,12,12
606120,8.47246,-13.2552,9,9
212906,8.47579,-13.2375,6,6
606123,7.30225,-11.6727,6,6
79176,8.62536,-11.6422,9,9
101022,8.48691,-13.273,5,5
343990,7.84585,-12.6216,8,8
343992,8.39429,-12.7687,4,4
647157,8.19936,-10.4653,5,5
475074,8.81612,-12.5897,4,4
210251,8.46912,-13.2298,5,5
212932,7.94082,-11.7674,4,4
737223,7.87777,-11.1932,4,4
475080,8.86111,-11.821,4,4
475083,9.10954,-12.147,6,6
475085,7.72371,-12.1797,4,4
81871,8.6499,-10.8983,13,13
81872,8.09704,-10.9715,5,5
81873,7.95645,-11.741,9,9
81874,8.70112,-10.5808,1,1
81875,7.95698,-11.7309,8,8
81876,7.80648,-11.4158,4,4
81877,7.82776,-10.9352,8,8
81878,9.00966,-12.7686,9,9
81879,7.41707,-11.7789,4,4
81880,7.68667,-11.4738,9,9
212954,8.37933,-13.1575,2,2
344032,7.97336,-10.6871,8,8
344033,8.55875,-11.9554,5,5
344034,8.42605,-13.278,1,1
344035,7.55936,-11.1354,6,6
344036,8.59786,-11.7827,3,3
344037,8.4624,-13.253,4,4
344038,8.03874,-10.6609,7,7
344039,8.47411,-13.2464,5,5
344040,9.15585,-11.6409,2,2
81898,8.30611,-11.8774,7,7
81900,8.86766,-10.8659,4,4
81910,8.48255,-13.2653,9,9
475129,8.21023,-11.0601,3,3
475130,8.32632,-10.7299,5,5
868347,7.91776,-10.8154,7,7
868348,8.48534,-13.2703,8,8
868349,8.91931,-12.7492,7,7
868350,9.10955,-12.044,6,6
606207,9.77205,-11.3451,4,4
606208,7.79846,-11.6337,15,15
606209,8.47203,-13.2586,4,4
606210,8.45349,-12.9047,6,6
416918,8.49016,-13.2354,8,8
213010,8.35328,-12.2088,9,9
213013,8.08117,-11.2057,8,8
475158,8.72005,-11.9525,6,6
475159,8.28903,-12.1422,2,2
475160,9.81937,-11.3415,8,8
843780,8.48986,-12.4457,2,2
344095,7.462,-11.5567,13,13
213026,8.45643,-12.8578,10,10
537947,9.22191,-11.7252,5,5
931164,8.4698,-13.2676,8,8
639949,7.95243,-11.733,4,4
647175,7.87144,-11.1869,3,3
737324,8.48127,-13.2674,1,1
737326,7.86345,-11.1946,4,4
737327,8.45171,-13.0556,5,5
737328,8.694,-11.924,5,5
647176,8.88716,-12.0435,3,3
737330,7.81325,-12.268,4,4
13662,8.60853,-11.0766,10,10
647177,8.27886,-12.7089,7,7
213052,7.50184,-11.1773,5,5
647178,8.40067,-11.7499,4,4
13664,8.4685,-13.2598,6,6
213058,8.49882,-13.2084,2,2
647179,9.35577,-11.9199,5,5
213060,7.90271,-11.9783,11,11
81989,7.95843,-11.7429,13,13
275809,8.48778,-13.229,5,5
639950,8.56732,-13.1608,3,3
647180,7.8316,-12.198,3,3
81995,9.34788,-12.4125,5,5
999500,8.48659,-13.2121,36,999999999
13666,7.45827,-11.8293,7,7
213071,9.13841,-12.5793,4,4
344145,8.48052,-13.2679,7,7
213074,7.94225,-11.7289,2,2
516110,9.582,-10.8892,4,4
868438,8.99607,-11.2136,9,9
868439,8.70702,-13.075,6,6
213080,7.87415,-11.172,2,2
213081,7.79178,-11.6755,3,3
516111,9.15292,-11.9936,7,7
344158,8.87082,-12.8963,3,3
606304,9.54342,-12.2216,7,7
606305,8.4352,-12.9278,3,3
606306,8.45869,-13.2502,9,9
606307,8.89308,-11.8513,8,8
606308,8.23329,-11.672,9,9
606309,8.46148,-12.0246,4,4
606310,9.1243,-11.8875,6,6
860351,7.78182,-10.938,3,3
475248,8.53845,-12.9427,1,1
82033,8.48116,-13.215,10,10
606322,7.95616,-11.722,3,3
606326,8.48479,-13.2708,4,4
606327,8.48095,-13.2608,7,7
737401,7.57428,-11.6549,7,7
999548,8.70563,-12.6383,60713,999999999
999549,9.14605,-12.5685,10,10
999550,8.39611,-11.4884,10,10
475264,7.92507,-11.1385,3,3
35520,9.43213,-12.2869,7,7
613765,8.03637,-11.6956,8,8
606345,7.76919,-10.9329,11,11
606346,7.98486,-11.9868,4,4
865646,9.22254,-12.0102,8,8
475287,7.22502,-11.556,11,11
475288,9.2823,-10.9744,11,11
475289,8.48498,-13.2161,4,4
475290,7.47972,-10.9985,2,2
865648,8.8946,-11.283,3,3
865649,8.56495,-12.6679,3,3
865650,9.25678,-11.8052,5,5
213178,8.64241,-10.9803,4,4
213179,8.49158,-13.2471,4,4
213180,8.00249,-10.749,8,8
475325,8.69962,-12.5328,4,4
213182,8.64412,-10.9678,3,3
475327,8.3557,-12.1532,4,4
213184,9.04209,-12.6384,8,8
82113,9.47764,-11.7661,7,7
475330,8.28324,-12.9532,5,5
213187,8.47291,-13.2684,6,6
213188,9.5467,-11.5671,8,8
213189,8.80183,-10.5568,6,6
213190,7.88201,-10.6569,6,6
344271,9.24388,-11.8295,7,7
737497,7.17448,-11.7964,2,2
737498,8.33368,-11.557,7,7
737499,8.48007,-13.2333,6,6
737500,7.23095,-11.751,5,5
865658,9.05698,-12.9685,3,3
606433,8.76658,-12.8975,7,7
606434,8.65697,-11.8576,4,4
606435,9.06339,-12.592,5,5
606436,8.47865,-13.2305,7,7
606437,9.11308,-12.3845,6,6
606438,7.39059,-12.4837,10,10
606439,9.02801,-12.9325,4,4
606440,7.59773,-11.5689,7,7
734588,8.88882,-12.048,6,6
606444,8.48601,-13.2246,4,4
868595,7.95999,-11.7362,6,6
868596,8.38164,-11.3099,7,7
868597,9.047,-12.6188,5,5
737526,7.40429,-12.0045,4,4
737527,8.70609,-11.5421,12,12
475384,8.58409,-12.9017,5,5
475385,8.47955,-13.2629,6,6
475386,9.16916,-12.1522,5,5
475387,8.4815,-13.2457,5,5
475388,9.10966,-12.9244,6,6
475389,7.28345,-11.7152,6,6
475390,8.44749,-13.1693,8,8
475391,8.48885,-13.2685,9,9
606464,9.3613,-12.1205,8,8
734592,8.26534,-10.4426,4,4
606466,8.46535,-10.9302,4,4
606467,7.54939,-11.802,1,1
606468,7.84125,-10.9998,6,6
606469,8.63346,-10.9692,6,6
606470,8.06115,-11.6656,4,4
13697,8.64553,-10.9789,4,4
82185,8.46621,-13.2524,5,5
82186,8.32592,-13.07,5,5
82187,8.36181,-10.3702,2,2
213266,7.91693,-12.139,5,5
647214,8.49063,-13.2289,4,4
647215,7.95469,-11.7343,4,4
647216,8.18916,-10.4319,11,11
734598,9.01519,-12.5328,6,6
82218,7.37566,-11.7842,1,1
82220,7.75397,-10.8157,5,5
344366,8.56941,-12.2068,8,8
737583,9.00821,-12.41,6,6
737584,8.23783,-10.7884,12,12
737585,8.4851,-13.2639,10,10
737586,9.0556,-12.4555,5,5
737587,8.2287,-11.0502,10,10
737588,8.47731,-13.267,4,4
737589,8.54543,-12.6991,5,5
737590,9.17379,-11.476,11,11
999735,8.38502,-13.1285,10,10
999736,8.48464,-13.2294,10,10
647220,9.02051,-12.6038,4,4
999738,9.51122,-12.333,10,10
999739,8.07817,-10.9404,10,10
999740,9.87433,-12.4188,10,10
475454,7.90494,-11.8265,6,6
475455,9.06171,-12.8892,8,8
475456,8.92823,-12.0502,11,11
475457,8.81888,-11.7507,7,7
475458,8.48782,-13.2636,7,7
475459,7.9647,-11.7303,5,5
475460,7.4662,-11.558,4,4
737605,8.48301,-13.2474,4,4
737606,8.90824,-10.5811,3,3
737607,7.84046,-12.4588,8,8
737608,8.48808,-13.2337,11,11
737609,8.485,-13.2261,4,4
737610,8.40842,-13.2682,4,4
901830,8.21552,-11.0213,4,4
344412,9.51296,-12.3251,9,9
475485,9.04393,-12.6201,4,4
475486,7.85143,-11.1909,7,7
344415,8.4673,-13.2704,2,2
344416,7.88282,-10.6777,2,2
344417,8.47872,-13.2235,6,6
344418,8.49007,-13.2178,3,3
344419,8.46332,-13.2563,3,3
344420,8.45267,-10.375,1,1
581692,8.46802,-13.2254,7,7
82284,7.84563,-11.1203,4,4
996754,7.77008,-11.5878,51,999999999
82286,8.2538,-10.7026,5,5
344436,9.83088,-12.2445,7,7
868734,8.49119,-13.2359,6,6
606591,8.69169,-11.2509,8,8
868736,8.45817,-12.8555,12,12
606593,8.60701,-13.1859,5,5
868738,9.40961,-12.2746,11,11
868739,8.8846,-12.0378,5,5
868740,7.09398,-11.3903,4,4
475535,8.33578,-11.0533,7,7
475536,8.79297,-10.6397,4,4
475537,6.9867,-11.5937,7,7
475538,8.77027,-13.0659,6,6
475539,9.25616,-12.7348,5,5
475540,8.48621,-13.2164,2,2
475544,7.53483,-11.283,8,8
82333,8.48359,-13.2492,8,8
868767,8.12311,-10.8347,5,5
868770,8.98236,-12.1932,7,7
868777,7.96343,-10.6303,12,12
344492,7.59692,-12.7447,3,3
344493,8.4701,-13.2496,4,4
344494,7.51137,-11.6926,6,6
344495,8.40673,-10.6429,7,7
344496,9.34803,-12.3513,5,5
344497,8.47728,-13.235,6,6
344498,8.24145,-10.4912,5,5
344499,7.22494,-11.9706,3,3
344500,8.43761,-13.2801,4,4
868789,7.99799,-10.9576,3,3
868790,8.92431,-11.0993,3,3
122955,8.92804,-10.9967,4,4
475590,9.34013,-12.5955,9,9
737739,9.08532,-12.6481,3,3
737740,8.96638,-11.9964,7,7
737744,7.27593,-12.1096,6,6
213462,7.92418,-12.0904,16,16
606682,8.35495,-10.4775,7,7
213469,8.48795,-13.2428,6,6
82399,7.83735,-11.3513,10,10
344549,8.89859,-10.9357,7,7
475623,9.93548,-11.2136,6,6
82409,9.76082,-12.3061,15,15
475626,8.48303,-13.2518,5,5
344555,8.9292,-13.1362,6,6
82412,9.71019,-11.5713,5,5
450642,9.2478,-10.9675,8,8
737775,8.62438,-11.0498,10,10
344560,8.47011,-13.2652,1,1
737777,8.47678,-13.252,4,4
737778,7.53709,-11.5644,4,4
737779,8.48488,-13.2313,6,6
737780,8.48857,-13.2226,6,6
606710,8.48623,-13.2362,6,6
254037,8.48897,-13.2341,4,4
344577,7.89253,-12.7682,9,9
344578,8.56876,-12.4211,7,7
344579,8.46796,-12.4831,11,11
344580,8.63969,-11.8273,6,6
213509,7.61636,-11.2214,7,7
213510,8.45273,-13.1612,9,9
213511,8.65042,-11.3941,4,4
213512,8.09594,-10.7058,2,2
213513,8.34105,-13.0715,8,8
213514,8.48513,-13.2364,5,5
213515,7.3064,-11.9168,7,7
213516,7.87577,-11.1997,3,3
213517,9.09243,-12.9249,8,8
213518,8.4754,-13.2625,4,4
213519,7.36564,-12.0494,8,8
213520,8.48536,-13.2694,6,6
475665,8.47562,-13.2629,6,6
756483,7.43245,-12.0594,5,5
319577,8.65527,-12.871,2,2
344603,8.69834,-11.0812,8,8
344607,8.47512,-13.2602,4,4
297734,8.47904,-11.8288,3,3
737840,7.46042,-11.5558,6,6
475705,9.02354,-13.0892,3,3
475706,7.92415,-11.6939,10,10
475707,8.92898,-12.4499,5,5
475708,7.74231,-11.4944,2,2
213565,7.07327,-11.3975,5,5
475710,8.15372,-11.3905,10,10
475712,8.53558,-12.5019,6,6
603574,8.47857,-13.2486,6,6
603575,8.14118,-10.8716,6,6
696706,8.28239,-10.8357,5,5
603576,7.39787,-11.5512,7,7
82517,7.21908,-11.7151,9,9
82518,8.4769,-13.256,4,4
82519,8.48996,-13.2355,8,8
82520,9.78409,-11.9883,2,2
868953,8.04855,-12.6375,3,3
213594,8.03126,-10.7611,5,5
213596,7.87713,-11.9296,4,4
213597,8.88556,-12.9363,13,13
213598,8.60304,-12.6283,7,7
213599,7.96464,-11.749,12,12
213600,9.03526,-13.0951,3,3
603579,8.01604,-10.6633,6,6
475748,8.78786,-13.1372,4,4
475750,8.84247,-12.8197,2,2
101137,8.4768,-13.1986,7,7
603580,8.48067,-13.2358,6,6
868970,8.09116,-11.5873,2,2
868971,8.04744,-10.7193,5,5
756498,8.19226,-12.6517,4,4
737902,8.33444,-13.0512,11,11
737903,9.39264,-11.9173,9,9
344689,9.13262,-12.5885,3,3
756499,7.39259,-11.6393,1,1
875619,7.89438,-11.6297,5,5
344696,8.48838,-13.2326,9,9
475774,7.32395,-11.3326,5,5
82559,9.854,-11.195,3,3
696708,9.39189,-12.2179,2,2
679251,7.77832,-11.7745,8,8
606898,7.99585,-11.9999,4,4
606899,7.67658,-11.5702,5,5
344756,9.15601,-12.5549,12,12
344757,7.96708,-11.7394,4,4
344758,7.47058,-11.0252,6,6
344759,8.30727,-10.5836,4,4
344760,8.69646,-10.5283,4,4
606905,9.51395,-12.6271,1,1
869051,8.09245,-11.1883,10,10
213692,7.62529,-11.216,5,5
213693,8.66629,-10.976,7,7
213694,8.47966,-13.2257,7,7
213695,9.62091,-11.1429,11,11
213696,8.31177,-12.444,3,3
213697,8.49415,-13.2627,2,2
213698,8.48651,-13.236,6,6
213699,7.66646,-11.8583,7,7
213700,8.21084,-11.0742,13,13
696710,8.62772,-11.6968,7,7
213703,8.46537,-13.2523,9,9
213704,9.11295,-12.683,4,4
213705,8.0761,-11.9516,5,5
213706,7.88929,-11.3133,7,7
213707,8.45789,-11.9731,5,5
213708,8.63249,-12.6321,4,4
213709,7.35769,-12.1151,6,6
213710,8.1036,-11.5413,7,7
344787,8.47901,-13.2625,4,4
344790,7.93684,-10.6744,2,2
344791,8.3046,-10.4782,6,6
472528,7.77508,-11.9998,5,5
344804,7.60087,-11.7282,4,4
344806,8.37334,-12.9986,2,2
888750,8.48637,-13.2738,1,1
344810,7.80261,-10.9816,5,5
213741,8.91939,-13.0472,3,3
606960,7.93195,-12.357,6,6
213754,9.1835,-12.6858,6,6
606978,7.95482,-11.7342,6,6
606979,8.89066,-12.0334,2,2
606980,8.48807,-13.2426,9,9
210390,7.78247,-10.9416,3,3
475910,7.58023,-11.9366,5,5
475912,7.72238,-12.0055,3,3
428844,7.90002,-12.8679,4,4
853835,8.69501,-12.6559,6,6
538256,7.56777,-12.7506,7,7
722900,8.48213,-13.2475,1,1
213791,8.63598,-12.3306,5,5
607008,9.08807,-12.1839,10,10
607009,9.20455,-11.7611,5,5
607010,8.37689,-13.1372,5,5
82730,9.06203,-11.9502,10,10
166706,8.1223,-10.5655,4,4
607022,8.72294,-11.9453,8,8
738096,8.46826,-13.2818,3,3
869177,7.87648,-11.3451,12,12
869180,8.20572,-11.0781,7,7
607037,7.6674,-11.4737,5,5
607038,8.65244,-12.2138,6,6
607039,7.31452,-11.6527,6,6
607040,7.97087,-11.7263,5,5
344898,9.29425,-11.003,2,2
344899,9.44713,-12.3917,7,7
344900,9.25428,-12.0318,9,9
82761,9.12095,-12.1583,3,3
475979,8.60842,-12.4806,3,3
82765,8.14498,-12.6788,5,5
213838,9.08844,-12.6719,4,4
213839,8.49006,-13.2153,3,3
213840,8.47858,-13.2435,6,6
475994,9.44387,-12.2088,3,3
712848,7.92217,-10.8286,6,6
712849,8.57582,-12.7164,6,6
188562,8.89257,-12.0283,5,5
213870,8.1249,-11.5628,5,5
213871,8.14722,-10.611,2,2
188563,8.95478,-13.1472,7,7
887614,8.47549,-13.2126,6,6
932400,9.29769,-12.0042,5,5
82808,7.45219,-11.1753,4,4
450708,7.57479,-12.7114,4,4
82810,9.44802,-11.4459,8,8
656098,8.35577,-11.9268,4,4
450709,7.89013,-11.1821,3,3
450710,8.48239,-13.226,6,6
57495,8.47575,-13.2421,11,11
82832,8.09866,-10.8851,5,5
57496,8.70669,-10.9718,5,5
57497,7.92016,-10.9556,6,6
57498,8.43656,-13.2809,3,3
297799,7.88189,-11.1754,5,5
710824,8.4638,-12.2097,6,6
476080,8.047,-11.3328,6,6
345009,7.81603,-10.9434,5,5
345010,9.01125,-12.1376,4,4
869299,7.99405,-12.4857,1,1
476084,8.15108,-12.4255,6,6
869302,8.35233,-11.4352,7,7
869307,8.48325,-13.2598,3,3
843936,9.35388,-12.5601,3,3
858206,8.48365,-13.2634,15,15
213975,9.05315,-11.643,2,2
607192,8.5324,-12.2043,2,2
297807,8.75021,-11.1093,5,5
476130,7.79503,-11.1409,9,9
